Series Description,"Percent change of total consumer credit, seasonally adjusted at an annual rate","Percent change of total revolving consumer credit, seasonally adjusted at an annual rate","Percent change of total nonrevolving consumer credit, seasonally adjusted at an annual rate","Total consumer credit owned and securitized, seasonally adjusted level","Revolving consumer credit owned and securitized, seasonally adjusted level","Nonrevolving consumer credit owned and securitized, seasonally adjusted level","Total consumer credit owned and securitized, not seasonally adjusted level","Total securitized consumer credit, not seasonally adjusted level","Total consumer credit owned and securitized by depository institutions, not seasonally adjusted level","Total consumer credit owned by depository institutions, not seasonally adjusted level","Total consumer credit owned by commercial banks, not seasonally adjusted level (discontinued after February 2011)","Total consumer credit owned by savings institutions, not seasonally adjusted level (discontinued after February 2011)","Total consumer credit securitized by depository institutions, not seasonally adjusted level","Total consumer credit owned and securitized by finance companies, not seasonally adjusted level","Total consumer credit owned by finance companies, not seasonally adjusted level","Total consumer credit securitized by finance companies, not seasonally adjusted level","Total consumer credit owned by credit unions, not seasonally adjusted level","Total consumer credit owned by federal government, not seasonally adjusted level","Total consumer credit owned by nonprofit and educational institutions, not seasonally adjusted level","Total consumer credit owned and securitized by nonfinancial business, not seasonally adjusted level","Total consumer credit owned by nonfinancial business, not seasonally adjusted level","Total consumer credit securitized by nonfinancial business, not seasonally adjusted level","Revolving consumer credit owned and securitized, not seasonally adjusted level","Revolving securitized consumer credit, not seasonally adjusted level","Revolving consumer credit owned and securitized by depository institutions, not seasonally adjusted level","Revolving consumer credit owned by depository institutions, not seasonally adjusted level","Revolving consumer credit owned by commercial banks, not seasonally adjusted level (discontinued after February 2011)","Revolving consumer credit owned by savings institutions, not seasonally adjusted level (discontinued after February 2011)","Revolving consumer credit securitized by depository institutions, not seasonally adjusted level","Revolving consumer credit owned and securitized by finance companies, not seasonally adjusted level","Revolving consumer credit owned by finance companies, not seasonally adjusted level","Revolving consumer credit securitized by finance companies, not seasonally adjusted level","Revolving consumer credit owned by credit unions, not seasonally adjusted level","Revolving consumer credit owned and securitized by nonfinancial business, not seasonally adjusted level","Revolving consumer credit owned by nonfinancial business, not seasonally adjusted level","Revolving consumer credit securitized by nonfinancial business, not seasonally adjusted level","Nonrevolving consumer credit owned and securitized, not seasonally adjusted level","Nonrevolving securitized consumer credit, not seasonally adjusted level","Nonrevolving consumer credit owned and securitized by depository institutions, not seasonally adjusted level","Nonrevolving consumer credit owned by depository institutions, not seasonally adjusted level","Nonrevolving consumer credit owned by commercial banks, not seasonally adjusted level (discontinued after February 2011)","Nonrevolving consumer credit owned by savings institutions, not seasonally adjusted level (discontinued after February 2011)","Nonrevolving consumer credit securitized by depository institutions, not seasonally adjusted level","Nonrevolving consumer credit owned and securitized by finance companies, not seasonally adjusted level","Nonrevolving consumer credit owned by finance companies, not seasonally adjusted level","Nonrevolving consumer credit securitized by finance companies, not seasonally adjusted level","Nonrevolving consumer credit owned by credit unions, not seasonally adjusted level","Nonrevolving consumer credit owned by federal government, not seasonally adjusted level","Nonrevolving consumer credit owned by nonprofit and educational institutions, not seasonally adjusted level","Nonrevolving consumer credit owned and securitized by nonfinancial business, not seasonally adjusted level","Nonrevolving consumer credit owned by nonfinancial business, not seasonally adjusted level","Nonrevolving consumer credit securitized by nonfinancial business, not seasonally adjusted level","Student loans owned and securitized, not seasonally adjusted level","Motor vehicle loans owned and securitized, not seasonally adjusted level","Total consumer credit owned and securitized, seasonally adjusted flow, monthly rate","Revolving consumer credit owned and securitized, seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned and securitized, seasonally adjusted flow, monthly rate","Total consumer credit owned and securitized, not seasonally adjusted flow, monthly rate","Total securitized consumer credit, not seasonally adjusted flow, monthly rate","Total consumer credit owned and securitized by depository institutions, not seasonally adjusted flow, monthly rate","Total consumer credit owned by depository institutions, not seasonally adjusted flow, monthly rate","Total consumer credit owned by commercial banks, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Total consumer credit owned by savings institutions, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Total consumer credit securitized by depository institutions, not seasonally adjusted flow, monthly rate","Total consumer credit owned and securitized by finance companies, not seasonally adjusted flow, monthly rate","Total consumer credit owned by finance companies, not seasonally adjusted flow, monthly rate","Total consumer credit securitized by finance companies, not seasonally adjusted flow, monthly rate","Total consumer credit owned by credit unions, not seasonally adjusted flow, monthly rate","Total consumer credit owned by federal government, not seasonally adjusted flow, monthly rate","Total consumer credit owned by nonprofit and educational institutions, not seasonally adjusted flow, monthly rate","Total consumer credit owned and securitized by nonfinancial business, not seasonally adjusted flow, monthly rate","Total consumer credit owned by nonfinancial business, not seasonally adjusted flow, monthly rate","Total consumer credit securitized by nonfinancial business, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned and securitized, not seasonally adjusted flow, monthly rate","Revolving securitized consumer credit, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned and securitized by depository institutions, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned by depository institutions, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned by commercial banks, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Revolving consumer credit owned by savings institutions, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Revolving consumer credit securitized by depository institutions, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned and securitized by finance companies, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned by finance companies, not seasonally adjusted flow, monthly rate","Revolving consumer credit securitized by finance companies, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned by credit unions, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned and securitized by nonfinancial business, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned by nonfinancial business, not seasonally adjusted flow, monthly rate","Revolving consumer credit securitized by nonfinancial business, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned and securitized, not seasonally adjusted flow, monthly rate","Nonrevolving securitized consumer credit, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned and securitized by depository institutions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned by depository institutions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned by commercial banks, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Nonrevolving consumer credit owned by savings institutions, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Nonrevolving consumer credit securitized by depository institutions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned and securitized by finance companies, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned by finance companies, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit securitized by finance companies, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned by credit unions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned by federal government, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned by nonprofit and educational institutions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned and securitized by nonfinancial business, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned by nonfinancial business, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit securitized by nonfinancial business, not seasonally adjusted flow, monthly rate","Student loans owned and securitized, not seasonally adjusted flow, monthly rate","Motor vehicle loans owned and securitized, not seasonally adjusted flow, monthly rate","Finance rate on consumer installment loans at commercial banks, new autos 48 month loan; not seasonally adjusted","Finance rate on consumer installment loans at commercial banks, new autos 60 month loan; not seasonally adjusted","Finance rate on personal loans at commercial banks, 24 month loan; not seasonally adjusted","Commercial bank interest rate on credit card plans, all accounts; not seasonally adjusted","Commercial bank interest rate on credit card plans, accounts assessed interest; not seasonally adjusted","New car average finance rate at auto finance companies, not seasonally adjusted (discontinued after January 2011)","Weighted-average maturity of new car loans at auto finance companies, not seasonally adjusted (discontinued after January 2011)","Loan-to-value ratio of new car loans at auto finance companies, not seasonally adjusted (discontinued after January 2011)","Average amount financed for new car loans at auto finance companies, not seasonally adjusted (discontinued after January 2011)","Average maturity of new car loans at finance companies, amount of finance weighted, not seasonally adjusted","Average finance rate of new car loans at finance companies, amount of finance weighted, not seasonally adjusted","Average amount financed for new car loans at finance companies, not seasonally adjusted"
2008-06,1,-0.37,1.85,2662409.52,1019322.07,1643087.46,2620452.79,658148.99,1362584.76,902987.03,812984.03,90003,459597.73,766967.91,572903.54,194064.37,231083.44,122354.69,86278.33,51183.66,46696.77,4486.89,983250.07,482395.8,792139.01,374745.02,328882.02,45863,417393.98,127750.53,67235.61,60514.92,31275,32085.53,27598.64,4486.89,1637202.72,175753.19,570445.76,528242.01,484102.01,44140,42203.75,639217.38,505667.93,133549.44,199808.44,122354.69,86278.33,19098.13,19098.13,0,626605.6,798137.75,2216.38,-314.89,2531.27,3996.89,1627.61,7134,5052.25,2984.67,2067.59,2081.75,-2944.61,-2476.76,-467.85,-650.25,452.57,33.77,-28.6,-42.3,13.7,4079.98,581.75,3892.27,2944.72,980.97,1963.74,947.56,-479.13,-99.61,-379.51,523,143.83,130.13,13.7,-83.08,1045.87,3241.74,2107.54,2003.69,103.85,1134.2,-2465.48,-2377.15,-88.33,-1173.25,452.57,33.77,-172.43,-172.43,0,2429.9,138.23,ND,ND,ND,ND,ND,5.49,63.48,93.17,24504.77,61.63,5.74,23623.28
2008-07,1.31,-1.13,2.83,2665321.26,1018363.9,1646957.35,2629345.88,651583.33,1367016.06,911520.76,820789.27,90731.49,455495.3,767444.56,575881.61,191562.94,233549.21,122872.39,87307.2,51156.47,46631.38,4525.08,986455.18,479220.72,795697.6,381141.56,334460.87,46680.69,414556.04,126970.51,66830.91,60139.6,31621,32166.07,27640.99,4525.08,1642890.7,172362.61,571318.46,530379.2,486328.4,44050.8,40939.26,640474.05,509050.7,131423.34,201928.21,122872.39,87307.2,18990.39,18990.39,0,ND,ND,2911.73,-958.16,3869.9,8893.1,-6565.67,4431.3,8533.73,7805.24,728.49,-4102.43,476.65,2978.07,-2501.43,2465.77,517.7,1028.87,-27.19,-65.38,38.19,3205.11,-3175.08,3558.59,6396.54,5578.85,817.69,-2837.95,-780.03,-404.7,-375.33,346,80.55,42.35,38.19,5687.99,-3390.59,872.71,2137.2,2226.39,-89.2,-1264.49,1256.67,3382.77,-2126.1,2119.77,517.7,1028.87,-107.74,-107.74,0,ND,ND,ND,ND,ND,ND,ND,3.28,67.16,95.06,27582.37,ND,ND,ND
2008-08,-1.39,-1.1,-1.57,2662237.78,1017430.52,1644807.26,2646796.07,646035.64,1376832.36,922815.47,831566.7,91248.76,454016.89,767364.59,579910.54,187454.05,235530.26,127405.39,88336.07,51327.41,46762.71,4564.7,990300.5,477509.82,799482.97,386677.74,338802.94,47874.79,412805.24,126526,66386.12,60139.88,32028,32263.53,27698.82,4564.7,1656495.57,168525.82,577349.38,536137.73,492763.76,43373.97,41211.65,640838.59,513524.42,127314.17,203502.26,127405.39,88336.07,19063.88,19063.88,0,ND,ND,-3083.47,-933.38,-2150.1,17450.19,-5547.69,9816.29,11294.7,10777.43,517.27,-1478.41,-79.97,4028.93,-4108.89,1981.05,4532.99,1028.87,170.95,131.33,39.62,3845.32,-1710.9,3785.37,5536.18,4342.07,1194.1,-1750.8,-444.51,-444.79,0.28,407,97.45,57.83,39.62,13604.87,-3836.79,6030.92,5758.53,6435.36,-676.83,272.39,364.54,4473.72,-4109.17,1574.05,4532.99,1028.87,73.49,73.49,0,ND,ND,6.92,6.94,11.48,11.94,13.64,5.11,64.64,88.28,26920.31,ND,ND,ND
2008-09,-2.19,-5.74,0.02,2657389.13,1012560.94,1644828.19,2643813.3,637021.1,1372813.76,923362,844087,79275,449451.76,763574.82,580635.18,182939.64,236093.77,131000,89364.93,50966.02,46336.32,4629.7,983028.26,465290.8,793516.75,392410.01,356334,36076,401106.75,125391.73,65837.37,59554.35,32172,31947.79,27318.08,4629.7,1660785.04,171730.3,579297.01,530952,487753,43199,48345.01,638183.09,514797.81,123385.29,203921.77,131000,89364.93,19018.24,19018.24,0,660584.2,801676.41,-4848.65,-4869.59,20.93,-2982.77,-9014.54,-4018.59,546.54,12520.3,-11973.76,-4565.13,-3789.77,724.64,-4514.41,563.51,3594.61,1028.86,-361.39,-426.39,65,-7272.24,-12219.02,-5966.22,5732.27,17531.06,-11798.79,-11698.49,-1134.27,-548.75,-585.52,144,-315.74,-380.74,65,4289.46,3204.48,1947.63,-5185.73,-5010.76,-174.97,7133.36,-2655.5,1273.38,-3928.88,419.51,3594.61,1028.86,-45.65,-45.65,0,11326.2,1179.55,ND,ND,ND,ND,ND,6.24,64.27,84.9,25426.68,62.39,5.56,24759.34
2008-10,1.51,4.62,-0.41,2660729.5,1016461.34,1644268.17,2638964.15,623469.87,1377503.32,938094.61,856632.64,81461.97,439408.71,752245.52,572806,179439.53,236612.32,132721.05,89217.19,50664.75,46043.11,4621.64,985121.52,455194.22,798530.52,406736.85,369573.24,37163.61,391793.67,122629.8,63850.89,58778.91,32136,31825.19,27203.55,4621.64,1653842.63,168275.66,578972.8,531357.76,487059.4,44298.36,47615.04,629615.72,508955.1,120660.62,204476.32,132721.05,89217.19,18839.56,18839.56,0,ND,ND,3340.38,3900.4,-560.02,-4849.15,-13551.23,4689.56,14732.61,12545.64,2186.97,-10043.05,-11329.3,-7829.18,-3500.12,518.55,1721.05,-147.74,-301.27,-293.21,-8.06,2093.25,-10096.58,5013.77,14326.84,13239.23,1087.61,-9313.08,-2761.93,-1986.48,-775.44,-36,-122.59,-114.53,-8.06,-6942.4,-3454.64,-324.21,405.76,-693.6,1099.36,-729.97,-8567.37,-5842.7,-2724.67,554.55,1721.05,-147.74,-178.68,-178.68,0,ND,ND,ND,ND,ND,ND,ND,6.41,63.93,86.07,25390.8,ND,ND,ND
2008-11,-4.17,-7.06,-2.39,2651481.39,1010482.06,1640999.33,2634991.26,613543.81,1381035.67,948444.18,865223.9,83220.28,432591.49,743451.22,567135.73,176315.49,236903.94,133733.14,89069.44,50797.84,46161.02,4636.82,987212.51,448951.27,801454.87,415655.4,377897.21,37758.19,385799.46,121176.05,62661.06,58514.98,32456,32125.59,27488.77,4636.82,1647778.75,164592.54,579580.82,532788.78,487326.69,45462.09,46792.03,622275.17,504474.66,117800.51,204447.94,133733.14,89069.44,18672.24,18672.24,0,ND,ND,-9248.11,-5979.28,-3268.83,-3972.89,-9926.06,3532.36,10349.58,8591.26,1758.31,-6817.22,-8794.3,-5670.27,-3124.03,291.62,1012.09,-147.75,133.09,117.9,15.18,2090.99,-6242.95,2924.35,8918.55,8323.98,594.58,-5994.21,-1453.75,-1189.83,-263.93,320,300.4,285.22,15.18,-6063.88,-3683.11,608.02,1431.02,267.29,1163.73,-823,-7340.55,-4480.44,-2860.11,-28.38,1012.09,-147.75,-167.32,-167.32,0,ND,ND,7.06,7.12,11.44,12.03,13.36,6.43,63.2,87.62,25041.16,ND,ND,ND
2008-12,-3.48,-7.7,-0.88,2643788.96,1003997.04,1639791.92,2643788.96,610227.22,1397068.61,964965.04,878642.04,86323,432103.57,734822.97,561380.83,173442.14,236199.75,135152.44,88921.69,51623.51,46942,4681.51,1003997.04,449985.07,816258.37,430118.01,390566.01,39552,386140.36,121191.16,62027.96,59163.2,33425,33122.51,28441,4681.51,1639791.92,160242.16,580810.24,534847.02,488076.02,46771,45963.21,613631.81,499352.87,114278.94,202774.75,135152.44,88921.69,18501,18501,0,675952.58,777275.61,-7692.43,-6485.01,-1207.42,8797.7,-3316.59,16032.93,16520.85,13418.14,3102.72,-487.92,-8628.24,-5754.9,-2873.35,-704.19,1419.3,-147.75,825.67,780.98,44.69,16784.54,1033.8,14803.51,14462.61,12668.8,1793.81,340.9,15.11,-633.1,648.22,969,996.91,952.23,44.69,-7986.83,-4350.39,1229.42,2058.24,749.33,1308.91,-828.82,-8643.36,-5121.79,-3521.57,-1673.19,1419.3,-147.75,-171.24,-171.24,0,5122.79,-8133.6,ND,ND,ND,ND,ND,8.42,59.78,85.09,22769.42,59.52,5.62,24843.26
2009-01,1.47,3.85,0.02,2647028.86,1007215.24,1639813.61,2648611.82,605610.42,1414605.45,983594.98,898367.02,85227.96,431010.47,713513.43,543835.47,169677.96,238089.81,143147.15,89406.61,49849.38,44927.39,4921.99,986567.69,448257.96,815438.06,428817.42,390825.36,37992.06,386620.64,106789.22,50073.89,56715.33,33102,31238.41,26316.42,4921.99,1662044.13,157352.46,599167.39,554777.55,507541.66,47235.89,44389.83,606724.21,493761.58,112962.63,204987.81,143147.15,89406.61,18610.97,18610.97,0,ND,ND,3239.9,3218.2,21.7,4822.86,-4616.8,17536.84,18629.94,19724.98,-1095.04,-1093.1,-21309.54,-17545.36,-3764.18,1890.06,7994.72,484.92,-1774.13,-2014.62,240.49,-17429.35,-1727.1,-820.31,-1300.59,259.35,-1559.94,480.28,-14401.94,-11954.07,-2447.87,-323,-1884.1,-2124.58,240.49,22252.21,-2889.69,18357.15,19930.53,19465.64,464.89,-1573.38,-6907.6,-5591.29,-1316.31,2213.06,7994.72,484.92,109.97,109.97,0,ND,ND,ND,ND,ND,ND,ND,8.23,59.33,86.48,22921.89,ND,ND,ND
2009-02,-3.85,-9.94,-0.11,2638532.74,998876.18,1639656.56,2609964.64,592109.02,1388757.35,966130.41,884732.91,81397.49,422626.94,700668.58,535964.87,164703.71,236621.66,145144.06,89891.53,48881.45,44103.08,4778.37,961519.87,438314.73,799426.94,420573.34,384565.23,36008.11,378853.6,99288.38,44605.63,54682.76,32268,30536.55,25758.18,4778.37,1648444.77,153794.29,589330.41,545557.07,500167.68,45389.38,43773.34,601380.2,491359.25,110020.95,204353.66,145144.06,89891.53,18344.91,18344.91,0,ND,ND,-8496.11,-8339.07,-157.05,-38647.19,-13501.4,-25848.1,-17464.57,-13634.11,-3830.46,-8383.53,-12844.85,-7870.6,-4974.25,-1468.14,1996.91,484.92,-967.92,-824.3,-143.62,-25047.83,-9943.24,-16011.12,-8244.08,-6260.13,-1983.95,-7767.04,-7500.84,-5468.26,-2032.58,-834,-701.87,-558.24,-143.62,-13599.36,-3558.17,-9836.97,-9220.48,-7373.98,-1846.51,-616.49,-5344.01,-2402.33,-2941.68,-634.14,1996.91,484.92,-266.06,-266.06,0,ND,ND,6.92,6.96,11.05,12.97,13.54,3.17,59.03,86.39,26267.63,ND,ND,ND
2009-03,-7.14,-17.26,-0.98,2622827.85,984512.63,1638315.23,2578141.64,595969.04,1362631.12,930799.01,850750.01,80049,431832.11,695076.96,535572.04,159504.92,234848.96,146887.65,90376.44,48320.51,43688.5,4632.02,940323.17,445854.82,779938.49,391528,355649,35879,388410.49,98003.05,45190.73,52812.31,32159,30222.63,25590.61,4632.02,1637818.47,150114.22,582692.62,539271,495101.01,44170,43421.62,597073.91,490381.31,106692.6,202689.96,146887.65,90376.44,18097.88,18097.88,0,707226.81,755684.67,-15704.89,-14363.55,-1341.34,-31822.99,3860.02,-26126.23,-35331.4,-33982.9,-1348.5,9205.17,-5591.62,-392.83,-5198.79,-1772.7,1743.59,484.91,-560.94,-414.59,-146.35,-21196.7,7540.1,-19488.45,-29045.34,-28916.23,-129.11,9556.89,-1285.34,585.11,-1870.44,-109,-313.91,-167.56,-146.35,-10626.3,-3680.07,-6637.79,-6286.06,-5066.68,-1219.39,-351.73,-4306.29,-977.94,-3328.34,-1663.7,1743.59,484.91,-247.02,-247.02,0,10424.74,-7196.98,ND,ND,ND,ND,ND,2.72,59.54,87.7,27364.67,59.46,5.71,25088.65
2009-04,-3.14,-4.69,-2.2,2615973.01,980666.14,1635306.87,2570785.06,588233.43,1359299.55,933403.79,853286.09,80117.7,425895.76,689458.59,531599.05,157859.54,234810.53,149439.07,89425.16,48352.14,43874.02,4478.13,938254.93,440687.93,778314.82,394491.29,358387.54,36103.75,383823.52,96921.67,44535.38,52386.28,32584,30434.45,25956.32,4478.13,1632530.13,147545.5,580984.74,538912.5,494898.54,44013.95,42072.24,592536.93,487063.67,105473.26,202226.53,149439.07,89425.16,17917.7,17917.7,0,ND,ND,-6854.85,-3846.49,-3008.36,-7356.58,-7735.61,-3331.57,2604.78,2536.08,68.71,-5936.35,-5618.36,-3972.98,-1645.38,-38.43,2551.42,-951.28,31.63,185.52,-153.89,-2068.24,-5166.89,-1623.68,2963.29,2738.54,224.75,-4586.97,-1081.38,-655.35,-426.03,425,211.82,365.71,-153.89,-5288.34,-2568.72,-1707.88,-358.51,-202.46,-156.05,-1349.37,-4536.98,-3317.63,-1219.35,-463.43,2551.42,-951.28,-180.19,-180.19,0,ND,ND,ND,ND,ND,ND,ND,3,60.77,89.69,28382.59,ND,ND,ND
2009-05,-5.4,-17.02,1.57,2610010.78,966760.34,1643250.44,2565855.44,584961.18,1356295.23,932343.14,854133.05,78210.09,423952.09,685249.27,528685.91,156563.36,235588.95,152136.77,88473.88,48111.33,43665.6,4445.73,927705.26,437418.24,768321.63,387220.91,351981.17,35239.74,381100.72,95962.24,44090.46,51871.79,33031,30390.39,25944.66,4445.73,1638150.17,147542.94,587973.6,545122.23,502151.87,42970.35,42851.37,589287.03,484595.45,104691.57,202557.95,152136.77,88473.88,17720.94,17720.94,0,ND,ND,-11762.23,-13905.8,2143.58,-10729.62,-3272.25,-8804.32,-6860.65,-4953.04,-1907.61,-1943.67,-4209.32,-2913.14,-1296.18,778.43,2697.69,-951.28,-240.81,-208.42,-32.4,-10549.66,-3269.7,-9993.19,-7270.38,-6406.37,-864.01,-2722.81,-959.42,-444.93,-514.5,447,-44.06,-11.66,-32.4,-179.96,-2.56,1188.86,409.73,1453.33,-1043.6,779.13,-3249.9,-2468.22,-781.68,331.43,2697.69,-951.28,-196.76,-196.76,0,ND,ND,6.79,6.93,11.25,13.32,14.43,3.47,62.95,93.39,29132.81,ND,ND,ND
2009-06,-8.52,-4.48,-10.9,2591475.41,963147.09,1628328.32,2548872.65,590904.38,1347682.54,913678.99,837781.99,75897,434003.55,676994.25,524510.71,152483.54,234591.4,154259.57,87522.6,47822.3,43405,4417.3,927382.76,446933.67,769200.51,377564.99,343696.99,33868,391635.53,94414.31,43533.47,50880.84,33477,30290.93,25873.63,4417.3,1621489.89,143970.72,578482.02,536114,494085,42029,42368.02,582579.93,480977.23,101602.7,201114.4,154259.57,87522.6,17531.37,17531.37,0,712319.16,742020.88,-18535.37,-3613.25,-14922.13,-16982.79,5943.2,-8612.69,-18664.15,-16351.06,-2313.09,10051.46,-8255.02,-4175.2,-4079.82,-997.55,2122.8,-951.29,-289.03,-260.6,-28.43,-322.51,9515.43,878.88,-9655.93,-8284.19,-1371.74,10534.81,-1547.93,-556.98,-990.95,446,-99.46,-71.03,-28.43,-16660.28,-3572.23,-9491.58,-9008.23,-8066.87,-941.35,-483.35,-6707.09,-3618.22,-3088.87,-1443.55,2122.8,-951.29,-189.57,-189.57,0,1697.45,-4554.6,ND,ND,ND,ND,ND,3.88,62.66,91.43,28214.51,60.29,4.71,25657.32
2009-07,-0.29,-3.65,1.7,2590854.98,960217.34,1630637.63,2550694.22,587956.85,1343318.33,913092.44,836339.19,76753.26,430225.89,674522.69,521193.68,153329,237305.59,160720.74,87277.05,47549.82,43147.87,4401.95,927126.22,443879.97,769965.47,381074.26,345916.28,35157.98,388891.21,93416.43,42829.62,50586.81,33559,30185.31,25783.36,4401.95,1623568,144076.87,573352.86,532018.18,490422.9,41595.27,41334.68,581106.25,478364.06,102742.19,203746.59,160720.74,87277.05,17364.51,17364.51,0,ND,ND,-620.43,-2929.75,2309.32,1821.57,-2947.54,-4364.2,-586.54,-1442.8,856.26,-3777.66,-2471.56,-3317.03,845.46,2714.19,6461.17,-245.55,-272.49,-257.14,-15.35,-256.54,-3053.7,764.96,3509.28,2219.29,1289.98,-2744.32,-997.88,-703.85,-294.03,82,-105.62,-90.27,-15.35,2078.11,106.16,-5129.15,-4095.82,-3662.09,-433.73,-1033.33,-1473.68,-2613.17,1139.49,2632.19,6461.17,-245.55,-166.87,-166.87,0,ND,ND,ND,ND,ND,ND,ND,3.43,62.73,92.09,28865.73,ND,ND,ND
2009-08,-4.04,-10.21,-0.41,2582126.01,952045.04,1630080.98,2562974.61,581855.53,1343831.03,919660.22,841774.87,77885.35,424170.81,671501.61,518179.72,153321.89,240857.76,172152.49,87031.5,47600.21,43237.38,4362.83,923230.42,441348.23,765871.09,382221.22,346282.41,35938.81,383649.87,93005.23,39669.7,53335.53,34143,30211.09,25848.27,4362.83,1639744.19,140507.3,577959.94,537439,495492.45,41946.55,40520.94,578496.38,478510.02,99986.36,206714.76,172152.49,87031.5,17389.12,17389.12,0,ND,ND,-8728.96,-8172.3,-556.66,12280.39,-6101.31,512.7,6567.78,5435.68,1132.1,-6055.08,-3021.07,-3013.96,-7.11,3552.17,11431.75,-245.55,50.39,89.52,-39.13,-3895.8,-2531.74,-4094.38,1146.96,366.13,780.82,-5241.33,-411.2,-3159.92,2748.72,584,25.78,64.9,-39.13,16176.19,-3569.57,4607.08,5420.82,5069.55,351.27,-813.74,-2609.87,145.96,-2755.83,2968.17,11431.75,-245.55,24.61,24.61,0,ND,ND,6.61,6.71,10.89,13.71,14.9,4.06,61.82,86.45,24405.35,ND,ND,ND
2009-09,-2.57,-5.2,-1.04,2576594.39,947923.26,1628671.13,2558711.23,582334.9,1337129.37,910803,832688,78115,426326.37,664271.36,512622.45,151648.91,240203.35,183213.02,86785.95,47108.18,42748.56,4359.62,916473.33,443552.59,760789.06,374330.99,337987.99,36343,386458.07,91661.52,38926.62,52734.91,34208,29814.75,25455.13,4359.62,1642237.9,138782.3,576340.31,536472.01,494700.01,41772,39868.3,572609.84,473695.84,98914,205995.35,183213.02,86785.95,17293.43,17293.43,0,746522.53,736771.91,-5531.63,-4121.78,-1409.85,-4263.38,479.36,-6701.66,-8857.22,-9086.87,229.65,2155.56,-7230.25,-5557.27,-1672.98,-654.41,11060.53,-245.55,-492.03,-488.82,-3.21,-6757.09,2204.36,-5082.03,-7890.23,-8294.42,404.2,2808.19,-1343.71,-743.09,-600.62,65,-396.34,-393.13,-3.21,2493.7,-1725,-1619.63,-966.99,-792.45,-174.55,-652.64,-5886.54,-4814.18,-1072.36,-719.41,11060.53,-245.55,-95.69,-95.69,0,11401.12,-1749.66,ND,ND,ND,ND,ND,3.5,63.62,91.22,30380.13,60.27,5.11,24009.7
2009-10,-6.13,-9.53,-4.16,2563422.73,940392.11,1623030.62,2537162.11,570071.72,1324272,907761.29,830536.16,77225.13,416510.71,642151.48,492391.78,149759.71,237874.8,201167.87,85366.77,46329.19,42527.88,3801.31,907101.81,434859.16,752190.2,373602.06,337638.93,35963.13,378588.14,91458.23,38988.51,52469.72,34209,29244.38,25443.07,3801.31,1630060.3,135212.56,572081.8,534159.23,492897.23,41262,37922.57,550693.25,453403.26,97289.99,203665.8,201167.87,85366.77,17084.81,17084.81,0,ND,ND,-13171.66,-7531.15,-5640.51,-21549.11,-12263.17,-13348.37,-3041.71,-2151.84,-889.87,-10306.66,-22119.88,-20230.68,-1889.2,-2328.54,17954.85,-1419.18,-287.99,-220.69,-67.31,-9371.52,-8693.43,-9089.86,-728.93,-349.06,-379.87,-8360.93,-203.29,61.9,-265.19,1,-79.37,-12.06,-67.31,-12177.59,-3569.75,-4258.51,-2312.78,-1802.78,-510,-1945.73,-21916.59,-20292.57,-1624.01,-2329.54,17954.85,-1419.18,-208.62,-208.62,0,ND,ND,ND,ND,ND,ND,ND,3.42,64.38,92.63,32223.24,ND,ND,ND
